TrialNum	Block	Odd: Visual	Odd: Audio	Odd: Haptic	CueDirection	RT	RespDirection	Acc	TrialTime	ITI
1	1	0	0	0	1	0.436579942703247	1	1	9.51290130615234e-05	300
2	1	0	0	0	2	0.418734073638916	2	1	2.81285905838013	500
3	1	0	0	0	1	0.418640851974487	1	1	5.82500505447388	200
4	1	0	0	0	2	0.352998971939087	2	1	8.53740000724792	400
5	1	0	0	0	2	0.454725980758667	2	1	11.4432280063629	200
6	1	0	0	0	1	0.47723913192749	1	1	14.14901304245	200
7	1	0	0	0	2	0.459007024765015	2	1	16.8548741340637	100
8	1	1	0	0	2	0.641041994094849	2	1	19.4606831073761	400
9	1	0	0	0	1	0.365457057952881	1	1	22.3732180595398	400
10	1	0	0	0	2	0.355954885482788	2	1	25.2789890766144	300
11	1	0	0	0	2	0.463132858276367	2	1	28.0847351551056	100
12	1	1	0	0	1	0.477343082427979	1	1	30.6971871852875	100
13	1	0	0	0	1	0.541090965270996	1	1	33.309718132019	400
14	1	0	0	0	2	0.411684036254883	2	1	36.2222611904144	100
15	1	0	0	0	1	0.383615970611572	1	1	38.8280301094055	200
16	1	0	0	0	2	0.397791862487793	2	1	41.5405840873718	100
17	1	0	0	0	1	0.40154504776001	1	1	44.1463930606842	300
18	1	0	1	0	2	0.436113119125366	2	1	46.9589641094208	200
19	1	0	0	0	1	0.427678823471069	1	1	49.6714341640472	100
20	1	0	0	0	2	0.382595062255859	2	1	52.2772600650787	400
21	1	0	0	0	1	0.379487991333008	1	1	55.1897921562195	200
22	1	0	0	0	1	0.481987953186035	1	1	57.895562171936	500
23	1	0	1	0	1	0.446382999420166	1	1	60.9014031887054	500
24	1	0	0	0	1	0.42522406578064	1	1	63.9138171672821	300
25	1	0	0	0	1	0.365535974502563	1	1	66.7262260913849	200
26	1	0	0	0	1	0.467583894729614	1	1	69.4387040138245	100
27	1	1	0	0	1	0.463387012481689	1	1	72.0445461273193	200
28	1	0	0	0	2	0.40591287612915	2	1	74.7570781707764	200
29	1	0	0	0	2	0.403423070907593	2	1	77.4629311561584	400
30	1	0	0	0	2	0.441061973571777	2	1	80.3687710762024	500
31	1	0	0	0	1	0.412366151809692	1	1	83.3745670318604	300
32	1	0	0	0	2	0.457599878311157	2	1	86.1869480609894	300
33	1	0	0	0	1	0.404201984405518	1	1	88.9994580745697	400
34	1	0	0	0	2	0.369824886322021	2	1	91.9119100570679	200
35	1	0	0	0	2	0.471726894378662	2	1	94.6177082061768	500
36	1	0	0	0	2	0.452091932296753	2	1	97.6235191822052	500
37	1	0	1	0	1	0.399313926696777	1	1	100.63595199585	500
38	1	0	0	0	2	0.411386013031006	2	1	103.648348093033	300
39	1	0	1	0	1	0.39082407951355	1	1	106.460767030716	200
40	1	0	0	0	2	0.540627956390381	2	1	109.173222064972	400
41	1	0	0	0	1	0.410332918167114	1	1	112.079054117203	100
42	1	0	0	0	2	0.35786509513855	2	1	114.684828996658	400
43	1	1	0	0	2	0.492659091949463	2	1	117.597379207611	300
44	1	0	0	0	1	0.399518966674805	2	2	120.403163194656	500
45	1	0	0	0	2	0.427628993988037	2	1	123.415664196014	100
46	1	1	0	0	1	0.414716005325317	1	1	126.028047084808	200
47	1	0	0	0	1	0.388988971710205	1	1	128.740568161011	400
48	1	0	0	0	2	0.411935091018677	2	1	131.646435022354	500
49	1	0	0	0	2	0.430944919586182	2	1	134.6521961689	400
50	1	1	0	0	2	0.437221050262451	2	1	137.564614057541	100
51	1	0	0	0	1	0.3682541847229	1	1	140.170372009277	500
52	1	0	0	0	1	0.404627084732056	1	1	143.182940006256	400
53	1	0	0	0	1	0.497609853744507	1	1	146.095355033875	500
54	1	0	1	0	2	0.406362056732178	2	1	149.101107120514	100
55	1	0	0	0	1	0.377794981002808	1	1	151.713519096375	300
56	1	0	0	0	2	0.325746059417725	2	1	154.526068210602	300
57	1	0	0	0	1	0.303774118423462	1	1	157.338561058044	300
58	1	0	0	0	1	0.49209189414978	1	1	160.150995016098	500
59	1	0	1	0	2	0.399633884429932	2	1	163.163477182388	300
60	1	0	0	0	2	0.538873195648193	2	1	165.975872993469	100
61	2	1	0	0	2	0.428799867630005	2	1	179.238138198853	200
62	2	0	0	0	1	0.426864862442017	1	1	181.950967073441	500
63	2	0	0	0	1	0.398031949996948	1	1	184.956813097	300
64	2	0	0	0	2	0.377581119537354	2	1	187.76922416687	100
65	2	0	0	0	2	0.461049795150757	2	1	190.381700992584	500
66	2	0	0	0	1	0.400934934616089	1	1	193.394239187241	200
67	2	0	0	0	1	0.439295053482056	1	1	196.106639146805	500
68	2	1	0	0	1	0.51426887512207	1	1	199.112498044968	100
69	2	0	0	0	1	0.469367027282715	1	1	201.724935054779	500
70	2	0	0	0	1	0.409509181976318	1	1	204.737456083298	400
71	2	0	0	0	1	0.360422134399414	1	1	207.649836063385	500
72	2	0	0	0	1	0.380143880844116	1	1	210.655650138855	500
73	2	0	1	0	2	0.446423053741455	2	1	213.66802406311	300
74	2	0	0	0	1	0.409854173660278	1	1	216.480440139771	200
75	2	0	0	0	2	0.312286138534546	1	2	219.192922115326	400
76	2	1	0	0	2	0.422996997833252	2	1	222.098751068115	200
77	2	0	0	0	1	0.381240844726562	1	1	224.804531097412	100
78	2	0	0	0	2	0.377749919891357	2	1	227.410399198532	200
